"close","volume","macd","rsi","obv","atr","mom","usd_close","gold_close","sma_plus_3"
"465.11","5457.876667"
"460.79","5471.266667"
"456.82","5470.123333"
"460.96","5474.116667"
"465.34","5442.376667"
"461.14","5440.776667"
"465.96","5428.623333"
"460.58","5433.856667"
"465.1","5433.63"
"460.87","5429.19"
"464.52","5435.383333"
"469.58","5436.686667"
"465.28","5444.67"
"470.16","5442.603333"
"464.83","5430.08"
"459.28","5407.313333"
"463.28","5390.38"
"458.11","5401.436667"
"453.29","5451.393333"
"456.65","5474.733333"
"461.34","5480.646667"
"466.09","5467.766667"
"461.52","5486.573333"
"456.71","5496.633333"
"460.33","5503.59"
"465.11","5492.94"
"460.8","5479.883333"
"465.06","5452.62"
"460.53","5427.023333"
"456.6","5418.13"
"452.51","5415.306667"
"448.36","5410.723333"
"453.79","5424.003333"
"449.96","5432.83"
"445.88","5444.633333"
"450.39","5436.226667"
"446.05","5372.336667"
"441.93","5307.653333"
"438.71","5197.723333"
"433.61","5144.713333"
"429.89","5111.04"
"425.03","5129.29"
"421.04","5162.133333"
"424.89","5165.25"
"428.89","5172.55"
"432.15","5168.393333"
"427.17","5186.766667"
"431.74","5208.073333"
"427.94","5226.28"
"432.24","5237.013333"
"437.09","5244.76"
"433.03","5266.643333"
"437.05","5291.776667"
"440.66","5307.036667"
"444.66","5316.42"
"448.8","5296.48"
"452.09","5270.563333"
"455.98","5235.723333"
"452.23","5222.533333"
"448.81","5186.9"
"442.76","5146.713333"
"439.67","5108.963333"
"436.19","5070.46"
"432.85","5005.146667"
"435.76","4949.476667"
"432.18","4920.75"
"428.09","4932.73"
"432.61","4900.806667"
"429.29","4882.07"
"432.65","4885.38"
"429.5","4921.283333"
"433","4958.753333"
"436.88","4963.253333"
"433.86","4960.636667"
"436.45","4950.14"
"433.99","4937.07"
"431","4932.186667"
"434.9","4908.54"
"431.73","4905.413333"
"434.36","4899.1"
"431.67","4919.833333"
"434.56","4921.86"
"431.13","4922.523333"
"435.33","4898.12"
"432.04","4871.966667"
"428.6","4856.293333"
"424.21","4863.743333"
"420.72","4884.92"
"424.57","4888.526667"
"427.12","4892.783333"
"430.22","4893.13"
"427.54","4888.713333"
"430.45","4843.58"
"427.24","4780.883333"
"424.65","4735.723333"
"421.17","4716.123333"
"417.97","4745.38"
"421.17","4771.733333"
"417.96","4794.6"
"421.31","4810.6"
"418.46","4812.726667"
"415.22","4809.13"
"419.05","4775.27"
"415.89","4713.946667"
"412.9","4617.01"
"409.89","4562.11"
"405.63","4549.71"
"401.8","4560.04"
"405.71","4526.703333"
"409.01","4478.876667"
"405.83","4420.7"
"403.01","4313.863333"
"399.7","4242.726667"
"396.25","4209.986667"
"392.29","4298.953333"
"396.93","4371.52"
"400.61","4462.146667"
"405.3","4456.09"
"409.61","4441.12"
"413.03","4415.62"
"409.98","4416.58"
"406.31","4389.013333"
"409.56","4360.403333"
"406.64","4336.376667"
"403.25","4350.336667"
"407.02","4364.7"
"403.49","4366"
"406.8","4356.68"
"409.3","4352.683333"
"405.86","4363.736667"
"402.12","4378.26"
"405.33","4366.813333"
"409.72","4321.516667"
"406.85","4265.97"
"403.56","4191.456667"
"400.03","4169.45"
"396.62","4174.273333"
"393.69","4219.066667"
"397.58","4228.863333"
"401.38","4268.793333"
"404.68","4332.426667"
"401.04","4425.536667"
"404.84","4474.78"
"409.72","4522.633333"
"414.72","4570.493333"
"418.86","4567.71"
"425.73","4540.326667"
"432.53","4504.05"
"427.47","4532.97"
"431.24","4559.18"
"435.12","4586.963333"
"439.71","4591.87"
"444.43","4614.313333"
"448.83","4643.14"
"444.79","4672.973333"
"449.2","4658.17"
"453.06","4584.94"
"449.97","4511.98"
"445.78","4464.053333"
"441.83","4484.41"
"438.36","4536.87"
"441.23","4574.293333"
"444.65","4585.446667"
"448.13","4547.763333"
"445.63","4505.703333"
"443.27","4467.383333"
"440.82","4454.956667"
"436.79","4462.22"
"439.72","4459.083333"
"442.45","4471.99"
"445.26","4480.346667"
"442.92","4505.933333"
"445.68","4526.06"
"443.49","4540.446667"
"446.42","4549.26"
"449.66","4557.333333"
"447.05","4563.83"
"449.47","4530.856667"
"452.01","4521.563333"
"449.69","4516.663333"
"445.39","4546.97"
"447.97","4530.563333"
"445.5","4522.406667"
"443.32","4498.006667"
"440.93","4483.926667"
"443.14","4441.303333"
"440.59","4411.306667"
"443.04","4392.293333"
"441.01","4422.27"
"438.8","4482.86"
"441.11","4502.686667"
"443.82","4505.096667"
"446.74","4492.3"
"444.07","4510.3"
"446.23","4532.523333"
"448.83","4549.786667"
"451.22","4573.24"
"453.27","4562.763333"
"455.28","4558.916667"
"458.03","4564.24"
"455.9","4565.75"
"458.34","4561.906667"
"461.34","4514.073333"
"458.94","4508.1"
"461.34","4505.063333"
"459.34","4520.963333"
"461.71","4524.78"
